country,year,expenditure_usd,currency_basis,source
Japan,1974,17459174531.8799,Constant (2024) US$,sipri
Japan,1975,18165286008.417934,Constant (2024) US$,sipri
Japan,1976,18325095997.63722,Constant (2024) US$,sipri
Japan,1977,18863744082.966805,Constant (2024) US$,sipri
Japan,1978,19945864420.770676,Constant (2024) US$,sipri
Japan,1979,21225231517.151627,Constant (2024) US$,sipri
Japan,1980,21565036203.866608,Constant (2024) US$,sipri
Japan,1981,22338166799.780003,Constant (2024) US$,sipri
Japan,1982,23073976680.7877,Constant (2024) US$,sipri
Japan,1983,24215305386.95298,Constant (2024) US$,sipri
Japan,1984,25322001235.466824,Constant (2024) US$,sipri
Japan,1985,26680674048.19022,Constant (2024) US$,sipri
Japan,1986,27854859390.438923,Constant (2024) US$,sipri
Japan,1987,29008512517.66378,Constant (2024) US$,sipri
Japan,1988,30472206166.62092,Constant (2024) US$,sipri
Japan,1989,31791144258.175983,Constant (2024) US$,sipri
Japan,1990,33347629468.534702,Constant (2024) US$,sipri
Japan,1991,34190055449.757755,Constant (2024) US$,sipri
Japan,1992,34703805939.86375,Constant (2024) US$,sipri
Japan,1993,34563747797.614044,Constant (2024) US$,sipri
Japan,1994,34551960753.69039,Constant (2024) US$,sipri
Japan,1995,35124166880.85399,Constant (2024) US$,sipri
Japan,1996,35763129496.807884,Constant (2024) US$,sipri
Japan,1997,36066140173.69464,Constant (2024) US$,sipri
Japan,1998,36107164587.11287,Constant (2024) US$,sipri
Japan,1999,35919122881.5239,Constant (2024) US$,sipri
Japan,2000,36107477561.51206,Constant (2024) US$,sipri
Japan,2001,36739573133.369774,Constant (2024) US$,sipri
Japan,2002,36922563835.201065,Constant (2024) US$,sipri
Japan,2003,36969305669.865425,Constant (2024) US$,sipri
Japan,2004,36821599570.29822,Constant (2024) US$,sipri
Japan,2005,36755016610.14867,Constant (2024) US$,sipri
Japan,2006,36286650363.76993,Constant (2024) US$,sipri
Japan,2007,35814992362.31338,Constant (2024) US$,sipri
Japan,2008,35470307770.7003,Constant (2024) US$,sipri
Japan,2009,36134768849.39812,Constant (2024) US$,sipri
Japan,2010,36264168963.80361,Constant (2024) US$,sipri
Japan,2011,36754338993.47708,Constant (2024) US$,sipri
Japan,2012,36308753642.6215,Constant (2024) US$,sipri
Japan,2013,36158604675.4204,Constant (2024) US$,sipri
Japan,2014,36545719589.14107,Constant (2024) US$,sipri
Japan,2015,37187777526.22884,Constant (2024) US$,sipri
Japan,2016,36966809558.52647,Constant (2024) US$,sipri
Japan,2017,36722264224.54479,Constant (2024) US$,sipri
Japan,2018,38570815341.18379,Constant (2024) US$,sipri
Japan,2019,39667909725.31668,Constant (2024) US$,sipri
Japan,2020,39327854535.661514,Constant (2024) US$,sipri
Japan,2021,42277055468.83105,Constant (2024) US$,sipri
Japan,2022,39765998419.91946,Constant (2024) US$,sipri
Japan,2023,45863390693.55101,Constant (2024) US$,sipri
Japan,2024,54245069554.99921,Constant (2024) US$,sipri
Japan,2025,59493139691.71121,Constant (2024) US$,sipri
Jordan,1967,1024683996.1622792,Constant (2024) US$,sipri
Jordan,1968,1250032281.4145453,Constant (2024) US$,sipri
Jordan,1969,1140077819.6220105,Constant (2024) US$,sipri
Jordan,1970,938849497.4203861,Constant (2024) US$,sipri
Jordan,1971,886576496.0117627,Constant (2024) US$,sipri
Jordan,1972,980575664.3089553,Constant (2024) US$,sipri
Jordan,1973,945394575.8829602,Constant (2024) US$,sipri
Jordan,1974,841181064.0926926,Constant (2024) US$,sipri
Jordan,1975,825450852.2714369,Constant (2024) US$,sipri
Jordan,1976,1252640465.8873265,Constant (2024) US$,sipri
Jordan,1977,967045029.4338646,Constant (2024) US$,sipri
Jordan,1978,974497826.8270875,Constant (2024) US$,sipri
Jordan,1979,1098256330.0268743,Constant (2024) US$,sipri
Jordan,1980,1021378951.3350146,Constant (2024) US$,sipri
Jordan,1981,1108964008.259413,Constant (2024) US$,sipri
Jordan,1982,1167548818.2053225,Constant (2024) US$,sipri
Jordan,1983,1193086302.0472314,Constant (2024) US$,sipri
Jordan,1984,1148883639.0937004,Constant (2024) US$,sipri
Jordan,1985,1255028919.89239,Constant (2024) US$,sipri
Jordan,1986,1388138047.7597647,Constant (2024) US$,sipri
Jordan,1987,1390919439.4867668,Constant (2024) US$,sipri
Jordan,1988,1310599173.5304072,Constant (2024) US$,sipri
Jordan,1989,1042535322.4524479,Constant (2024) US$,sipri
Jordan,1990,872780561.5099083,Constant (2024) US$,sipri
Jordan,1991,1112408894.370196,Constant (2024) US$,sipri
Jordan,1992,906497479.1054714,Constant (2024) US$,sipri
Jordan,1993,951097909.2282252,Constant (2024) US$,sipri
Jordan,1994,966252216.3623408,Constant (2024) US$,sipri
Jordan,1995,695607004.7744414,Constant (2024) US$,sipri
Jordan,1996,920622931.3306341,Constant (2024) US$,sipri
Jordan,1997,950831801.7395519,Constant (2024) US$,sipri
Jordan,1998,1030652468.2142831,Constant (2024) US$,sipri
Jordan,1999,1056455526.8289105,Constant (2024) US$,sipri
Jordan,2000,1085017008.7465045,Constant (2024) US$,sipri
Jordan,2001,1065270911.3152486,Constant (2024) US$,sipri
Jordan,2002,1032148087.7794183,Constant (2024) US$,sipri
Jordan,2003,1190715234.8575287,Constant (2024) US$,sipri
Jordan,2004,1104717777.554646,Constant (2024) US$,sipri
Jordan,2005,1098216410.7120106,Constant (2024) US$,sipri
Jordan,2006,1201196208.8417308,Constant (2024) US$,sipri
Jordan,2007,1687681486.1592286,Constant (2024) US$,sipri
Jordan,2008,1950119387.507227,Constant (2024) US$,sipri
Jordan,2009,2269321597.5064874,Constant (2024) US$,sipri
Jordan,2010,2150058836.1452746,Constant (2024) US$,sipri
Jordan,2011,2113033138.1287441,Constant (2024) US$,sipri
Jordan,2012,1867120425.2596004,Constant (2024) US$,sipri
Jordan,2013,1747458787.2768056,Constant (2024) US$,sipri
Jordan,2014,1820383796.572337,Constant (2024) US$,sipri
Jordan,2015,1914809549.024976,Constant (2024) US$,sipri
Jordan,2016,2114467013.1499062,Constant (2024) US$,sipri
Jordan,2017,2243384946.518733,Constant (2024) US$,sipri
Jordan,2018,2167514232.2585006,Constant (2024) US$,sipri
Jordan,2019,2232845156.3102036,Constant (2024) US$,sipri
Jordan,2020,2251495114.014965,Constant (2024) US$,sipri
Jordan,2021,2352173734.182761,Constant (2024) US$,sipri
Jordan,2022,2420343568.7673383,Constant (2024) US$,sipri
Jordan,2023,2500394915.0277596,Constant (2024) US$,sipri
Jordan,2024,2533239436.6197186,Constant (2024) US$,sipri
Jordan,2025,2500492288.0159817,Constant (2024) US$,sipri
Kazakhstan,1993,1043773843.9390146,Constant (2024) US$,sipri
Kazakhstan,1994,668619995.5018799,Constant (2024) US$,sipri
Kazakhstan,1995,690034389.5628152,Constant (2024) US$,sipri
Kazakhstan,1996,744900814.4747579,Constant (2024) US$,sipri
Kazakhstan,1997,696371720.4106193,Constant (2024) US$,sipri
Kazakhstan,1998,691410524.5519958,Constant (2024) US$,sipri
Kazakhstan,1999,577960695.7151363,Constant (2024) US$,sipri
Kazakhstan,2000,605657247.8431244,Constant (2024) US$,sipri
Kazakhstan,2001,890501410.5451672,Constant (2024) US$,sipri
Kazakhstan,2002,976012522.006798,Constant (2024) US$,sipri
Kazakhstan,2003,1155340649.0766852,Constant (2024) US$,sipri
Kazakhstan,2004,1320146118.590124,Constant (2024) US$,sipri
Kazakhstan,2005,1663989645.0779185,Constant (2024) US$,sipri
Kazakhstan,2006,1945490700.4340487,Constant (2024) US$,sipri
Kazakhstan,2007,2925064829.0220757,Constant (2024) US$,sipri
Kazakhstan,2008,2777455368.0693774,Constant (2024) US$,sipri
Kazakhstan,2009,2619411882.378277,Constant (2024) US$,sipri
Kazakhstan,2010,2877042101.7673764,Constant (2024) US$,sipri
Kazakhstan,2011,3170657210.330066,Constant (2024) US$,sipri
Kazakhstan,2012,3700053326.6992307,Constant (2024) US$,sipri
Kazakhstan,2013,4174435276.9711704,Constant (2024) US$,sipri
Kazakhstan,2014,4160516075.0749063,Constant (2024) US$,sipri
Kazakhstan,2015,4281289045.625236,Constant (2024) US$,sipri
Kazakhstan,2016,3618237462.607561,Constant (2024) US$,sipri
Kazakhstan,2017,3474155871.1396747,Constant (2024) US$,sipri
Kazakhstan,2018,3736907938.4806266,Constant (2024) US$,sipri
Kazakhstan,2019,4875137476.117452,Constant (2024) US$,sipri
Kazakhstan,2020,2123067606.7660043,Constant (2024) US$,sipri
Kazakhstan,2021,2111745149.6926138,Constant (2024) US$,sipri
Kazakhstan,2022,1431119153.418743,Constant (2024) US$,sipri
Kazakhstan,2023,1234618387.1052074,Constant (2024) US$,sipri
Kazakhstan,2024,1167683983.2609217,Constant (2024) US$,sipri
Kazakhstan,2025,1306307858.1676507,Constant (2024) US$,sipri
Kenya,1963,32193173.08816826,Constant (2024) US$,sipri
Kenya,1964,101763914.3590227,Constant (2024) US$,sipri
Kenya,1965,165384407.32701492,Constant (2024) US$,sipri
Kenya,1966,207606806.89626738,Constant (2024) US$,sipri
Kenya,1967,249987652.88568377,Constant (2024) US$,sipri
Kenya,1968,254962515.7941862,Constant (2024) US$,sipri
Kenya,1969,245787537.75023717,Constant (2024) US$,sipri
Kenya,1970,259979866.4340596,Constant (2024) US$,sipri
Kenya,1971,324880258.57348824,Constant (2024) US$,sipri
Kenya,1972,413456267.8060104,Constant (2024) US$,sipri
Kenya,1973,466692664.7135677,Constant (2024) US$,sipri
Kenya,1974,504474711.2274578,Constant (2024) US$,sipri
Kenya,1975,504164580.4869613,Constant (2024) US$,sipri
Kenya,1976,723373376.3439314,Constant (2024) US$,sipri
Kenya,1977,1213086790.108424,Constant (2024) US$,sipri
Kenya,1978,1570143261.626377,Constant (2024) US$,sipri
Kenya,1979,1709035878.3405216,Constant (2024) US$,sipri
Kenya,1980,1390968098.4386635,Constant (2024) US$,sipri
Kenya,1981,1348982976.1849341,Constant (2024) US$,sipri
Kenya,1982,1363868000.8729358,Constant (2024) US$,sipri
Kenya,1983,1277669767.002796,Constant (2024) US$,sipri
Kenya,1984,1051976651.5596209,Constant (2024) US$,sipri
Kenya,1985,884032336.8378111,Constant (2024) US$,sipri
Kenya,1986,1058514519.1618929,Constant (2024) US$,sipri
Kenya,1987,1361810187.1092925,Constant (2024) US$,sipri
Kenya,1988,1314251709.8568594,Constant (2024) US$,sipri
Kenya,1989,1219692478.7888455,Constant (2024) US$,sipri
Kenya,1990,1243523402.7193124,Constant (2024) US$,sipri
Kenya,1991,967971628.0243658,Constant (2024) US$,sipri
Kenya,1992,723903974.2053375,Constant (2024) US$,sipri
Kenya,1993,604801905.3767357,Constant (2024) US$,sipri
Kenya,1994,503630566.7318381,Constant (2024) US$,sipri
Kenya,1995,578230629.8126055,Constant (2024) US$,sipri
Kenya,1996,675746626.0060242,Constant (2024) US$,sipri
Kenya,1997,642356787.3440217,Constant (2024) US$,sipri
Kenya,1998,605030419.7053611,Constant (2024) US$,sipri
Kenya,1999,588871353.2532672,Constant (2024) US$,sipri
Kenya,2000,632144662.2579149,Constant (2024) US$,sipri
Kenya,2001,727466927.2670366,Constant (2024) US$,sipri
Kenya,2002,782991683.019244,Constant (2024) US$,sipri
Kenya,2003,790532550.8330151,Constant (2024) US$,sipri
Kenya,2004,780052963.6850619,Constant (2024) US$,sipri
Kenya,2005,822823109.6016326,Constant (2024) US$,sipri
Kenya,2006,813840303.6566819,Constant (2024) US$,sipri
Kenya,2007,911279535.3438948,Constant (2024) US$,sipri
Kenya,2008,869733048.4251006,Constant (2024) US$,sipri
Kenya,2009,887345772.0658396,Constant (2024) US$,sipri
Kenya,2010,940805744.906669,Constant (2024) US$,sipri
Kenya,2011,961459468.6007017,Constant (2024) US$,sipri
Kenya,2012,1086860021.853324,Constant (2024) US$,sipri
Kenya,2013,1073004098.7458351,Constant (2024) US$,sipri
Kenya,2014,975477041.5719274,Constant (2024) US$,sipri
Kenya,2015,1052725795.713749,Constant (2024) US$,sipri
Kenya,2016,1132542527.9946039,Constant (2024) US$,sipri
Kenya,2017,1162270246.8286734,Constant (2024) US$,sipri
Kenya,2018,1192509347.0768354,Constant (2024) US$,sipri
Kenya,2019,1144517211.15853,Constant (2024) US$,sipri
Kenya,2020,1132232083.772953,Constant (2024) US$,sipri
Kenya,2021,1163987018.6320083,Constant (2024) US$,sipri
Kenya,2022,1136645311.9947164,Constant (2024) US$,sipri
Kenya,2023,1142139465.025329,Constant (2024) US$,sipri
Kenya,2024,1256429906.0494153,Constant (2024) US$,sipri
Kenya,2025,1355194286.147041,Constant (2024) US$,sipri
"Korea, South",1953,185387152.55130273,Constant (2024) US$,sipri
"Korea, South",1954,465048949.0380391,Constant (2024) US$,sipri
"Korea, South",1955,515487664.05038565,Constant (2024) US$,sipri
"Korea, South",1956,738860739.4645834,Constant (2024) US$,sipri
"Korea, South",1957,635117944.8572822,Constant (2024) US$,sipri
"Korea, South",1958,749747775.0214288,Constant (2024) US$,sipri
"Korea, South",1959,795475031.3840485,Constant (2024) US$,sipri
"Korea, South",1960,771441386.4401479,Constant (2024) US$,sipri
"Korea, South",1961,804332271.9959928,Constant (2024) US$,sipri
"Korea, South",1962,933189781.4506478,Constant (2024) US$,sipri
"Korea, South",1963,771428170.3098228,Constant (2024) US$,sipri
"Korea, South",1964,729549568.8455411,Constant (2024) US$,sipri
"Korea, South",1965,766489356.5439268,Constant (2024) US$,sipri
"Korea, South",1966,1384210543.0641043,Constant (2024) US$,sipri
"Korea, South",1967,1538914321.4548118,Constant (2024) US$,sipri
"Korea, South",1968,1813130966.7705934,Constant (2024) US$,sipri
"Korea, South",1969,2090365381.3386035,Constant (2024) US$,sipri
"Korea, South",1970,2161037120.9266305,Constant (2024) US$,sipri
"Korea, South",1971,2539961226.8907857,Constant (2024) US$,sipri
"Korea, South",1972,2971119555.486598,Constant (2024) US$,sipri
"Korea, South",1973,2988725428.4905753,Constant (2024) US$,sipri
"Korea, South",1974,3822771383.4231977,Constant (2024) US$,sipri
"Korea, South",1975,4412267594.802225,Constant (2024) US$,sipri
"Korea, South",1976,6342188203.469561,Constant (2024) US$,sipri
"Korea, South",1977,7538552080.102306,Constant (2024) US$,sipri
"Korea, South",1978,9389733895.81825,Constant (2024) US$,sipri
"Korea, South",1979,8818897841.984707,Constant (2024) US$,sipri
"Korea, South",1980,9661110066.145144,Constant (2024) US$,sipri
"Korea, South",1981,10010012700.298641,Constant (2024) US$,sipri
"Korea, South",1982,10435180953.796175,Constant (2024) US$,sipri
"Korea, South",1983,10862246545.248531,Constant (2024) US$,sipri
"Korea, South",1984,11137101795.210745,Constant (2024) US$,sipri
"Korea, South",1985,12040085982.114447,Constant (2024) US$,sipri
"Korea, South",1986,12945056831.532877,Constant (2024) US$,sipri
"Korea, South",1987,13297948981.411201,Constant (2024) US$,sipri
"Korea, South",1988,14126944195.151157,Constant (2024) US$,sipri
"Korea, South",1989,15023942145.065346,Constant (2024) US$,sipri
"Korea, South",1990,15573769059.025976,Constant (2024) US$,sipri
"Korea, South",1991,15998845860.85925,Constant (2024) US$,sipri
"Korea, South",1992,16982728969.109186,Constant (2024) US$,sipri
"Korea, South",1993,17765418897.876568,Constant (2024) US$,sipri
"Korea, South",1994,18279346947.208702,Constant (2024) US$,sipri
"Korea, South",1995,19982547807.67881,Constant (2024) US$,sipri
"Korea, South",1996,20263516991.197456,Constant (2024) US$,sipri
"Korea, South",1997,20762159806.49815,Constant (2024) US$,sipri
"Korea, South",1998,20037196268.502895,Constant (2024) US$,sipri
"Korea, South",1999,19499690987.140472,Constant (2024) US$,sipri
"Korea, South",2000,20699450609.974403,Constant (2024) US$,sipri
"Korea, South",2001,21291470295.48894,Constant (2024) US$,sipri
"Korea, South",2002,21878263836.637478,Constant (2024) US$,sipri
"Korea, South",2003,22622076246.595154,Constant (2024) US$,sipri
"Korea, South",2004,23615885539.95302,Constant (2024) US$,sipri
"Korea, South",2005,25541273687.612324,Constant (2024) US$,sipri
"Korea, South",2006,26461661887.906204,Constant (2024) US$,sipri
"Korea, South",2007,27660210307.75969,Constant (2024) US$,sipri
"Korea, South",2008,29469616269.17354,Constant (2024) US$,sipri
"Korea, South",2009,31322399353.184418,Constant (2024) US$,sipri
"Korea, South",2010,31582655766.347385,Constant (2024) US$,sipri
"Korea, South",2011,32015384806.542255,Constant (2024) US$,sipri
"Korea, South",2012,32830558891.84699,Constant (2024) US$,sipri
"Korea, South",2013,33825125698.067757,Constant (2024) US$,sipri
"Korea, South",2014,35155727465.33204,Constant (2024) US$,sipri
"Korea, South",2015,36521427223.14347,Constant (2024) US$,sipri
"Korea, South",2016,37436507458.7764,Constant (2024) US$,sipri
"Korea, South",2017,38125158261.63423,Constant (2024) US$,sipri
"Korea, South",2018,40058698169.90914,Constant (2024) US$,sipri
"Korea, South",2019,43285760195.326126,Constant (2024) US$,sipri
"Korea, South",2020,45563292574.18769,Constant (2024) US$,sipri
"Korea, South",2021,47547953062.92293,Constant (2024) US$,sipri
"Korea, South",2022,46550173216.93337,Constant (2024) US$,sipri
"Korea, South",2023,46841237340.50161,Constant (2024) US$,sipri
"Korea, South",2024,47604584211.97396,Constant (2024) US$,sipri
"Korea, South",2025,48848004458.53635,Constant (2024) US$,sipri
Kosovo,2008,1006653.6507799213,Constant (2024) US$,sipri
Kosovo,2009,31938253.437102713,Constant (2024) US$,sipri
Kosovo,2010,45869876.47804997,Constant (2024) US$,sipri
Kosovo,2011,53791640.72957552,Constant (2024) US$,sipri
Kosovo,2012,48348015.81731933,Constant (2024) US$,sipri
Kosovo,2013,51491452.48263576,Constant (2024) US$,sipri
Kosovo,2014,56566425.856343195,Constant (2024) US$,sipri
Kosovo,2015,63475570.31929519,Constant (2024) US$,sipri
Kosovo,2016,65958982.57002059,Constant (2024) US$,sipri
Kosovo,2017,70629851.93139899,Constant (2024) US$,sipri
Kosovo,2018,73496447.26619522,Constant (2024) US$,sipri
Kosovo,2019,78277947.48982577,Constant (2024) US$,sipri
Kosovo,2020,92217401.96143505,Constant (2024) US$,sipri
Kosovo,2021,86703232.90256238,Constant (2024) US$,sipri
Kosovo,2022,118089858.55751689,Constant (2024) US$,sipri
Kosovo,2023,135593491.49025276,Constant (2024) US$,sipri
Kosovo,2024,165657248.3617189,Constant (2024) US$,sipri
Kosovo,2025,217296557.2259055,Constant (2024) US$,sipri
Kuwait,1972,719249628.5046891,Constant (2024) US$,sipri
Kuwait,1973,901354418.4610261,Constant (2024) US$,sipri
Kuwait,1974,2220790132.7667823,Constant (2024) US$,sipri
Kuwait,1977,3370562120.3540826,Constant (2024) US$,sipri
Kuwait,1978,2934831368.8505282,Constant (2024) US$,sipri
Kuwait,1979,3288509850.591274,Constant (2024) US$,sipri
Kuwait,1980,3245945559.6538143,Constant (2024) US$,sipri
Kuwait,1981,3417055163.4887705,Constant (2024) US$,sipri
Kuwait,1982,4038145197.337248,Constant (2024) US$,sipri
Kuwait,1983,4330414181.154792,Constant (2024) US$,sipri
Kuwait,1984,4470585121.947379,Constant (2024) US$,sipri
Kuwait,1985,4212091109.783539,Constant (2024) US$,sipri
Kuwait,1986,3785234471.420436,Constant (2024) US$,sipri
Kuwait,1987,3720658004.5322556,Constant (2024) US$,sipri
Kuwait,1988,4680736906.55428,Constant (2024) US$,sipri
Kuwait,1989,5810537918.253646,Constant (2024) US$,sipri
Kuwait,1990,22418778368.253918,Constant (2024) US$,sipri
Kuwait,1991,29216780904.09694,Constant (2024) US$,sipri
Kuwait,1992,14808446952.727554,Constant (2024) US$,sipri
Kuwait,1993,7164918201.977032,Constant (2024) US$,sipri
Kuwait,1994,7601533872.512285,Constant (2024) US$,sipri
